date,death,case,city,PM2.5,PM10,SO2,NO2,O3.24h,O3.8h,CO,t,h,v,w,p
2020/2/12,0,99,天津,126,103,10,71,85,32,1.7,5.6,88,1,1,1015
2020/2/13,1,95,天津,105,87,11,55,97,41,1.31,8,84,2,2,1012
2020/2/14,0,85,天津,105,92,11,41,62,29,1.34,0.3,85,4.4,3,1024
2020/2/15,0,82,天津,40,45,5,13,66,60,0.72,-3.1,45,5.6,4,1031
2020/2/16,0,76,天津,10,9,4,9,74,67,0.35,-1.4,39,4.1,3,1029
2020/2/17,0,76,天津,6,9,4,9,83,70,0.32,1.6,36,3.1,2,1030
2020/2/18,0,77,天津,9,14,5,17,81,56,0.39,3.8,50,1,1,1026
2020/2/19,0,73,天津,39,47,12,45,98,45,0.85,2.1,77,1.3,1,1026
2020/2/20,0,69,天津,92,78,7,50,69,56,1.3,2.2,85,0.9,1,1030
2020/2/21,0,68,天津,92,79,6,34,60,26,1.08,4.1,67,2,2,1027
2020/2/22,0,67,天津,113,115,6,34,91,70,1.1,4.8,29,3.1,2,1030
2020/2/23,0,51,天津,9,19,5,20,86,56,0.36,7.2,43,2.4,2,1021
2020/2/24,0,45,天津,47,81,14,47,107,46,0.82,6.1,64,3.3,2,1018
2020/2/25,0,41,天津,85,111,11,52,85,75,1.34,5.9,44,1.6,2,1023
2020/2/26,0,36,天津,37,52,17,39,68,31,0.99,3.2,55,2.1,2,1032
2020/2/27,0,31,天津,26,40,13,37,75,60,0.71,3.5,55,2,2,1031
2020/2/28,0,28,天津,22,29,12,36,84,36,0.54,3.9,73,2.1,2,1020
2020/2/29,0,24,天津,64,53,11,32,60,45,0.89,4.6,91,1.1,1,1019
2020/3/1,0,22,天津,73,56,5,30,73,22,1.03,6.6,54,2.8,2,1025
2020/3/2,0,15,天津,39,37,4,28,81,56,0.79,5,52,3.5,3,1025
2020/3/3,0,9,天津,40,44,9,40,95,72,0.86,4,50,4.5,3,1025
2020/3/4,0,5,天津,28,24,4,19,85,68,0.56,1.8,28,3.8,3,1031
2020/3/5,0,5,天津,10,16,4,18,84,52,0.31,4,43,2.9,2,1024
2020/3/6,0,5,天津,33,42,12,43,92,50,0.75,8.3,58,2.1,2,1014
2020/3/7,0,5,天津,83,86,12,46,115,55,0.88,7.3,76,2.4,2,1016
2020/3/8,0,4,天津,105,67,6,34,126,71,1.11,5.7,86,1.6,2,1016
2020/3/9,0,3,天津,112,85,3,34,91,56,1.31,6.3,85,2.6,2,1018
2020/3/10,0,2,天津,77,48,6,39,68,30,1.41,6.1,53,3,2,1019
2020/3/11,0,1,天津,30,32,5,34,81,40,0.62,9.4,44,3,2,1014
2020/3/12,0,1,天津,43,85,12,51,115,58,0.72,7.8,52,2.6,2,1018
2020/3/13,0,1,天津,45,102,11,43,76,50,0.81,6.3,38,2.3,2,1027
2020/3/14,0,1,天津,24,51,7,36,91,67,0.52,9.7,30,2.8,2,1017
2020/3/19,0,1,天津,43,161,9,27,111,86,0.57,12.3,15,4.5,3,1013
2020/3/20,0,1,天津,10,44,4,21,95,62,0.35,14.5,33,2,2,1006
2020/3/21,0,1,天津,48,134,11,54,98,40,0.74,12,35,5.3,3,1013
2020/3/22,0,1,天津,37,98,11,38,91,49,0.8,12.8,38,2.3,2,1018
2020/3/23,0,5,天津,29,60,7,37,123,91,0.64,12.7,38,3.3,2,1019
2020/3/24,0,9,天津,41,76,12,46,99,73,0.76,13.8,47,2.1,2,1015
2020/3/25,0,11,天津,65,85,15,62,126,93,0.94,16.9,46,2.1,2,1010
2020/3/26,0,16,天津,73,92,17,70,158,86,0.94,9.5,48,6,4,1020
2020/3/27,0,20,天津,24,50,6,28,75,65,0.5,8.8,16,4.8,3,1027
2020/3/28,0,27,天津,9,31,3,17,88,72,0.26,8.8,22,2,2,1026
2020/3/29,0,30,天津,14,43,7,33,102,55,0.44,9.8,37,2.3,2,1020
2020/3/30,0,38,天津,38,65,13,45,118,78,0.59,12.4,44,3.3,2,1017
2020/3/31,0,36,天津,49,65,8,29,129,92,0.54,13.3,53,2.4,2,1017
2020/4/1,0,38,天津,54,68,7,33,118,68,0.58,12.7,27,2.8,2,1025
2020/4/2,0,34,天津,25,53,9,30,92,59,0.66,13,37,2.5,2,1023
2020/4/3,0,37,天津,36,58,7,29,97,73,0.56,16,32,1.8,2,1020
2020/4/4,0,33,天津,38,56,7,33,107,81,0.66,10.6,39,4,3,1028
2020/4/5,0,33,天津,23,189,7,25,104,76,0.52,11.7,40,2,2,1025
2020/4/6,0,26,天津,29,84,18,43,129,72,0.67,16,52,1.8,2,1017
2020/4/7,0,25,天津,84,153,13,55,166,94,1.04,12.4,39,3.9,3,1020
2020/4/8,0,26,天津,39,89,8,37,83,72,0.7,11.1,31,2.4,2,1022
2020/4/9,0,25,天津,24,66,16,46,91,73,0.96,9.2,58,2.1,2,1027
2020/4/10,0,22,天津,22,40,7,25,105,75,0.48,11.3,51,1.4,1,1028
2020/4/11,0,19,天津,44,55,6,39,119,84,0.56,14.8,28,2.4,2,1022
2020/4/12,0,20,天津,35,60,7,43,114,65,0.54,14.5,29,3.3,2,1019
2020/4/13,0,20,天津,35,91,8,45,131,89,0.67,16.5,37,1.3,1,1017
2020/4/14,0,14,天津,57,103,12,62,169,95,0.85,19.2,41,3.5,3,1011
2020/4/15,0,11,天津,69,92,12,44,167,120,0.85,18.7,46,3.8,3,1008
2020/4/16,0,11,天津,61,89,15,34,234,183,0.82,15.6,59,3,2,1007
2020/4/17,0,13,天津,64,96,6,28,143,67,1.01,15.6,45,3.5,3,1014
2020/4/18,0,13,天津,37,67,5,35,151,101,0.68,16.2,53,1.3,1,1018
2020/4/19,0,12,天津,68,77,8,49,176,133,0.91,16.9,51,2.5,2,1011
2020/4/20,0,12,天津,66,65,7,29,181,131,0.81,14,19,5.7,4,1018
2020/4/21,0,10,天津,11,32,4,13,104,83,0.36,9.6,19,5.8,4,1022
2020/4/22,0,8,天津,9,44,5,15,102,76,0.34,10.7,13,5.3,3,1022
2020/4/23,0,7,天津,10,34,4,15,95,75,0.31,12.4,17,3.4,3,1021
2020/4/24,0,6,天津,10,30,5,20,98,75,0.34,19,18,4.9,3,1008
2020/4/25,0,5,天津,25,112,9,28,114,55,0.51,17.5,21,3.8,3,1014
2020/4/26,0,5,天津,19,80,7,24,109,80,0.48,16.3,34,2.6,2,1018
2020/4/27,0,5,天津,31,59,10,32,121,95,0.74,17.5,39,1.6,2,1020
2020/4/28,0,4,天津,54,72,13,52,159,100,0.94,20.8,40,2.8,2,1013
2020/4/29,0,4,天津,48,109,12,28,216,162,0.74,23.2,37,3.1,2,1008
2020/4/30,0,3,天津,52,97,14,38,233,135,0.86,26.2,47,2.6,2,1005
2020/5/1,0,2,天津,68,113,13,35,275,173,0.94,27.5,52,2.8,2,1003
2020/5/2,0,1,天津,60,102,10,30,242,164,0.83,25.4,62,4.1,3,1002
2020/5/3,0,1,天津,49,73,8,22,240,128,0.79,19.9,75,2.8,2,1006
2020/5/4,0,1,天津,29,39,5,24,84,57,0.71,12.4,83,2,2,1016
2020/5/5,0,1,天津,25,53,5,29,71,41,0.66,14.7,86,1.8,2,1011
2020/5/6,0,1,天津,45,52,6,35,126,77,0.74,19.4,60,2.5,2,1013
2020/5/7,0,1,天津,59,65,11,48,176,127,1,17.5,76,1.6,2,1012
2020/5/8,0,2,天津,66,65,9,54,120,48,1.09,13.1,91,1.9,2,1012
2020/5/9,0,2,天津,26,13,3,23,100,85,0.69,15.5,82,2.1,2,1008
2020/5/10,0,2,天津,40,36,5,29,139,43,0.89,19.8,44,3.3,2,1010
2020/5/11,0,2,天津,27,77,4,25,104,72,0.55,20.7,29,3.6,3,1007
2020/5/12,0,2,天津,17,70,5,25,115,94,0.39,21.2,26,3,2,1009
2020/5/13,0,1,天津,19,94,4,19,123,83,0.34,22.5,53,2.3,2,1008
2020/5/14,0,1,天津,43,156,12,39,223,147,0.81,23,57,4.5,3,1005
2020/5/15,0,1,天津,31,88,8,25,172,117,0.68,18.5,72,3.9,3,1005
2020/5/16,0,2,天津,32,47,7,24,119,88,0.7,17.6,77,1.9,2,1003
2020/5/17,0,2,天津,NA,NA,NA,NA,NA,NA,NA,18.7,45,2,2,1003
2020/5/18,0,2,天津,NA,NA,NA,NA,NA,NA,NA,19.7,33,3.4,3,1003
2020/1/23,0,2,乌鲁木齐,150,139,7,80,56,30,1.98,-8.7,68,1.4,1,919
2020/1/24,0,3,乌鲁木齐,149,136,6,78,52,26,2,-5.8,58,4,3,914
2020/1/25,0,3,乌鲁木齐,161,171,9,61,81,61,1.97,-6.7,65,1.1,1,912
2020/1/26,0,4,乌鲁木齐,115,105,15,48,91,56,1.58,-7.7,71,0.9,1,913
2020/1/27,0,5,乌鲁木齐,99,86,13,60,75,47,1.72,-8,70,1.1,1,913
2020/1/28,0,6,乌鲁木齐,110,69,8,61,84,53,1.75,-6.9,70,1.1,1,916
2020/1/29,0,7,乌鲁木齐,105,94,8,53,93,62,1.65,-6.8,71,1.4,1,918
2020/1/30,0,8,乌鲁木齐,90,89,8,41,93,61,1.58,-10.3,79,0.9,1,919
2020/1/31,0,8,乌鲁木齐,126,114,7,55,66,49,1.97,-11,82,0.9,1,918
2020/2/1,0,8,乌鲁木齐,116,106,7,42,75,50,1.67,-13.1,83,1,1,918
2020/2/2,0,10,乌鲁木齐,135,131,9,49,69,50,1.8,-13.3,80,0.8,1,915
2020/2/3,0,12,乌鲁木齐,123,129,9,50,83,53,1.78,-10.4,70,0.9,1,913
2020/2/4,0,12,乌鲁木齐,100,100,8,63,79,54,1.88,-9.3,72,0.6,1,913
2020/2/5,0,15,乌鲁木齐,157,148,11,69,78,50,2.2,-9.7,74,0.8,1,912
2020/2/6,0,18,乌鲁木齐,202,190,11,69,79,52,2.55,-5.8,66,1.4,1,915
2020/2/7,0,19,乌鲁木齐,153,131,9,69,105,71,2.2,-1.2,53,1.9,2,919
2020/2/8,0,20,乌鲁木齐,130,148,11,60,113,90,1.92,0.9,42,2,2,916
2020/2/9,0,20,乌鲁木齐,231,233,15,54,125,101,2.37,1.2,37,3.8,3,906
2020/2/10,0,20,乌鲁木齐,96,110,12,31,126,106,1.42,-0.6,48,2,2,905
2020/2/11,0,18,乌鲁木齐,65,69,13,34,134,101,1.37,-1.7,58,1.3,1,907
2020/2/12,0,19,乌鲁木齐,95,94,14,32,155,138,1.53,-7.5,74,1.1,1,915
2020/2/13,0,21,乌鲁木齐,36,37,7,20,125,64,0.9,-8.8,61,1.6,2,918
2020/2/14,0,21,乌鲁木齐,27,26,8,32,84,72,0.98,-8.5,66,1.1,1,925
2020/2/15,0,20,乌鲁木齐,42,42,8,29,93,68,1.07,-8.4,71,1.4,1,922
2020/2/16,0,19,乌鲁木齐,72,68,8,38,94,80,1.3,-7.7,66,1.3,1,923
2020/2/17,0,19,乌鲁木齐,62,69,7,35,101,79,1.22,-3.1,55,0.9,1,924
2020/2/18,0,17,乌鲁木齐,45,62,10,40,102,85,1.17,-6.4,74,0.8,1,919
2020/2/19,0,15,乌鲁木齐,82,95,8,28,97,79,1.23,-4,76,0.8,1,926
2020/2/20,0,13,乌鲁木齐,41,36,8,22,84,74,0.88,-3.2,62,1.6,2,925
2020/2/21,0,13,乌鲁木齐,32,25,8,34,100,75,0.95,-5,74,1.3,1,917
2020/2/22,0,13,乌鲁木齐,55,50,8,31,89,77,1.02,-4.9,76,0.6,1,912
2020/2/23,0,10,乌鲁木齐,57,52,8,32,89,71,1.05,0.6,59,1.5,1,914
2020/2/24,0,10,乌鲁木齐,45,73,8,35,105,91,1.12,0.3,71,0.9,1,914
2020/2/25,0,10,乌鲁木齐,49,50,11,28,113,83,1.03,-2.3,90,1,1,914
2020/2/26,0,10,乌鲁木齐,42,43,6,21,74,58,1,-0.3,75,1.3,1,915
2020/2/27,0,9,乌鲁木齐,50,52,6,31,80,63,1.2,-3.3,95,1.3,1,909
2020/2/28,0,7,乌鲁木齐,60,61,6,20,77,65,1.18,-1.3,82,0.8,1,920
2020/2/29,0,6,乌鲁木齐,23,22,6,17,79,60,0.8,-1.2,73,0.8,1,921
2020/3/1,0,4,乌鲁木齐,25,23,7,28,93,65,0.98,-1,75,0.9,1,920
2020/3/2,0,2,乌鲁木齐,32,30,7,26,82,63,0.98,-1.1,75,1,1,915
2020/3/3,0,1,乌鲁木齐,79,75,6,35,76,60,1.24,1.4,73,1.1,1,911
2020/3/4,0,1,乌鲁木齐,84,88,9,30,96,67,1.27,2.4,77,1.1,1,912
2020/3/5,0,1,乌鲁木齐,57,58,8,20,87,68,1.05,3,73,0.9,1,911
2020/1/23,0,1,银川,71,96,27,66,74,48,1.74,-4.1,52,0.6,1,898
2020/1/24,0,1,银川,82,111,31,68,94,51,1.76,-3.1,56,0.8,1,902
2020/1/25,0,2,银川,67,88,23,46,101,70,1.3,-1.8,63,0.5,1,899
2020/1/26,0,5,银川,79,90,17,38,100,70,1.2,0.5,60,0.9,1,895
2020/1/27,0,7,银川,48,61,17,25,90,80,0.88,-1,71,1.1,1,894
2020/1/28,0,7,银川,80,93,15,23,92,68,1.28,-0.8,55,0.4,1,895
2020/1/29,0,9,银川,56,66,11,27,101,73,1.03,-2.8,53,0.4,1,897
2020/1/30,0,11,银川,65,78,13,31,103,74,1.08,-2.5,46,0.8,1,894
2020/1/31,0,15,银川,55,72,18,33,111,80,1.12,-1.2,37,1.3,1,894
2020/2/1,0,16,银川,47,61,21,31,108,79,1.16,-0.6,35,0.9,1,894
2020/2/2,0,19,银川,34,58,24,28,78,53,1.22,-2.7,35,1,1,899
2020/2/3,0,19,银川,30,55,15,22,97,73,0.84,-3.8,32,0.9,1,893
2020/2/4,0,19,银川,35,61,30,30,90,68,1.38,-3,37,0.9,1,894
2020/2/5,0,24,银川,56,81,30,41,130,104,1.62,-1.9,36,0.9,1,893
2020/2/6,0,26,银川,48,69,32,34,111,72,1.48,-1.3,37,0.9,1,894
2020/2/7,0,26,银川,58,86,39,35,123,96,1.48,-1.1,50,0.5,1,898
2020/2/8,0,23,银川,64,84,23,36,114,79,1.36,-1.2,37,0.3,1,901
2020/2/9,0,23,银川,48,65,18,30,115,80,0.98,-0.1,31,0.5,1,898
2020/2/10,0,25,银川,31,46,17,29,106,67,0.82,0.7,26,0.6,1,890
2020/2/11,0,21,银川,47,72,26,40,109,70,1.24,1.7,32,0.8,1,888
2020/2/12,0,20,银川,53,77,25,46,128,86,1.2,2.2,27,0.6,1,885
2020/2/13,0,20,银川,59,88,25,47,124,90,1.22,2,24,1.5,1,886
2020/2/14,0,18,银川,53,128,23,33,96,88,1.12,-6.6,41,1.8,2,901
2020/2/15,0,13,银川,24,92,13,12,72,65,0.58,-7.6,51,1,1,894
2020/2/16,0,13,银川,18,40,10,15,80,61,0.54,-5.2,40,0.6,1,905
2020/2/17,0,11,银川,24,39,16,29,95,65,0.72,-2.6,30,0.6,1,904
2020/2/18,0,8,银川,34,48,21,36,117,83,0.92,0.2,28,0.6,1,897
2020/2/19,0,8,银川,35,69,20,33,106,77,0.8,0.9,29,1.3,1,894
2020/2/20,0,6,银川,62,287,23,26,109,76,0.84,2.1,24,1.3,1,900
2020/2/21,0,5,银川,39,195,13,14,95,88,0.58,1.1,30,1.8,2,902
2020/2/22,0,5,银川,23,77,7,12,95,76,0.5,0.6,33,1,1,898
2020/2/23,0,4,银川,23,52,18,26,93,61,0.72,4.2,32,1.1,1,889
2020/2/24,0,4,银川,61,121,45,50,119,68,1.58,8.3,24,1,1,888
2020/2/25,0,3,银川,49,125,31,35,133,74,1.1,5.8,27,1.1,1,892
2020/2/26,0,3,银川,48,161,21,33,115,89,0.78,5.7,33,1.6,2,894
2020/2/27,0,1,银川,41,102,32,33,78,61,1.08,6,53,0.6,1,893
2020/2/28,0,2,银川,44,107,21,29,84,48,0.98,8.2,41,1.5,1,887
2020/2/29,0,2,银川,36,76,18,27,106,75,0.86,8.8,25,1.9,2,891
2020/3/1,0,3,银川,29,96,13,22,101,75,0.62,4.1,25,0.6,1,897
2020/3/2,0,3,银川,18,63,14,17,125,91,0.58,3.6,27,2.8,2,894
2020/3/3,0,4,银川,20,65,9,22,96,81,0.64,0.8,25,1.5,1,896
2020/3/4,0,4,银川,15,43,10,16,88,70,0.58,1.9,27,1.6,2,894
2020/3/5,0,4,银川,25,53,20,24,112,91,0.84,5.1,34,1,1,886
2020/3/6,0,2,银川,39,74,26,38,115,84,1.16,7.4,25,1.1,1,888
2020/3/7,0,2,银川,32,70,16,30,114,80,0.7,6.1,35,1.1,1,883
2020/3/8,0,2,银川,28,87,21,35,121,92,1,6.7,41,1.3,1,886
2020/3/9,0,2,银川,30,83,14,25,95,72,0.72,3.5,21,1.4,1,897
2020/3/10,0,2,银川,46,221,7,13,103,95,0.46,4.1,20,1.4,1,893
2020/3/11,0,2,银川,17,63,8,17,102,83,0.48,8,18,1.6,2,887
2020/3/12,0,2,银川,20,54,13,20,104,84,0.56,6.3,21,1.8,2,894
2020/3/13,0,2,银川,29,118,11,17,84,76,0.56,2.9,23,1.4,1,902
2020/3/14,0,1,银川,15,36,9,14,104,79,0.5,3.3,28,0.5,1,899
2020/3/15,0,1,银川,20,45,14,36,119,77,0.7,6.3,31,0.4,1,896
2020/1/28,0,2,呼和浩特,145,151,25,51,79,52,2.6,-7.9,81,1,1,889
2020/1/29,0,2,呼和浩特,219,226,20,47,77,50,2.87,-9.1,88,1.8,2,892
2020/1/30,0,2,呼和浩特,175,193,10,40,66,30,2.22,-10,82,1.3,1,891
2020/1/31,0,2,呼和浩特,166,194,14,50,73,44,2.33,-9.7,66,1.8,2,891
2020/2/1,0,2,呼和浩特,216,234,12,54,75,43,2.85,-7.6,53,1.8,2,891
2020/2/2,0,4,呼和浩特,114,130,16,46,71,25,2.27,-9.7,52,3.1,2,892
2020/2/3,0,4,呼和浩特,88,105,12,28,97,66,1.57,-11.6,54,2.1,2,890
2020/2/4,0,5,呼和浩特,41,53,20,33,81,47,1.37,-7.8,43,2.9,2,892
2020/2/5,0,5,呼和浩特,51,64,18,34,80,51,1.67,-6.5,37,3,2,891
2020/2/6,0,7,呼和浩特,24,31,15,28,89,50,1.07,-7.3,53,2.1,2,891
2020/2/7,0,7,呼和浩特,76,86,31,42,94,54,1.93,-5.8,49,2.8,2,894
2020/2/8,0,7,呼和浩特,95,104,23,40,123,76,1.97,-7.7,66,1.9,2,896
2020/2/9,0,7,呼和浩特,153,161,27,41,148,91,2.07,-5.8,67,1.6,2,892
2020/2/10,0,7,呼和浩特,147,161,26,45,119,68,2.28,-2.4,47,3.1,2,887
2020/2/11,0,7,呼和浩特,59,76,23,40,113,64,1.52,0.2,41,2.9,2,885
2020/2/12,0,7,呼和浩特,54,67,25,40,125,70,1.37,1.2,40,2.8,2,881
2020/2/13,0,7,呼和浩特,58,71,27,41,123,64,1.4,1.3,42,6.5,4,879
2020/2/14,0,7,呼和浩特,42,70,18,27,106,53,1.07,-11.8,47,9.6,5,891
2020/2/15,0,7,呼和浩特,7,26,7,10,72,68,0.48,-12.3,46,3.9,3,899
2020/2/16,0,7,呼和浩特,6,17,9,8,79,75,0.52,-8.7,47,4.3,3,898
2020/2/17,0,7,呼和浩特,10,19,16,11,83,76,0.65,-7.7,55,2.4,2,898
2020/2/18,0,7,呼和浩特,23,28,27,24,80,43,1,-3.4,45,2.1,2,893
2020/2/19,0,6,呼和浩特,39,57,25,34,85,60,1.25,-2.5,36,2.5,2,890
2020/2/20,0,5,呼和浩特,63,191,21,31,90,49,1.15,-2.7,44,2.1,2,893
2020/2/21,0,5,呼和浩特,61,225,22,32,82,57,1.03,-3.9,36,3.4,3,894
2020/2/22,0,5,呼和浩特,31,139,12,13,87,76,0.63,-5.7,39,2.6,2,895
2020/2/23,0,5,呼和浩特,20,34,22,27,86,45,0.88,-0.6,34,2.4,2,887
2020/2/24,0,5,呼和浩特,40,73,26,41,104,55,1.12,5.9,29,3.3,2,883
2020/2/25,0,5,呼和浩特,64,110,28,42,115,54,1.28,3.6,39,2.8,2,887
2020/2/26,0,5,呼和浩特,77,152,24,34,101,70,1.3,4.4,35,2.1,2,892
2020/2/27,0,5,呼和浩特,20,42,13,23,98,60,0.75,4.6,56,2.5,2,889
2020/2/28,0,3,呼和浩特,68,91,25,33,81,46,1.3,3.6,71,2.5,2,883
2020/2/29,0,3,呼和浩特,76,99,26,32,103,50,1.3,2.2,55,2.9,2,884
2020/3/1,0,3,呼和浩特,53,101,18,30,87,80,1.08,-1.5,35,3.5,3,892
2020/3/2,0,3,呼和浩特,9,27,11,14,88,63,0.52,-3,40,4.8,3,887
2020/3/3,0,3,呼和浩特,19,53,15,23,84,78,0.75,-5.8,42,4,3,893
2020/3/4,0,1,呼和浩特,8,16,8,9,84,71,0.47,-6.1,35,1.9,2,893
2020/3/5,0,1,呼和浩特,15,24,16,21,91,51,0.72,-1.5,37,3.7,3,885
2020/3/6,0,1,呼和浩特,52,80,29,45,105,52,1.22,0.7,64,2.5,2,881
2020/3/7,0,1,呼和浩特,48,73,17,36,87,60,1.1,0.2,52,2.6,2,883
2020/3/8,0,1,呼和浩特,23,39,17,34,88,40,0.93,3.2,47,3.3,2,882
2020/3/9,0,1,呼和浩特,28,53,15,40,91,54,1.02,-0.2,37,3.8,3,888
2020/3/10,0,1,呼和浩特,15,55,8,10,87,79,0.48,-1.8,25,3.5,3,887
2020/3/11,0,1,呼和浩特,30,87,18,19,91,60,0.72,2,26,3,2,882
2020/3/12,0,1,呼和浩特,41,97,24,34,99,73,0.93,1,28,5.1,3,889
2020/3/13,0,1,呼和浩特,9,25,8,8,83,74,0.45,-1.3,20,2.8,2,895
2020/3/14,0,1,呼和浩特,11,33,13,13,89,66,0.55,1.6,28,3.3,2,890
2020/3/15,0,1,呼和浩特,16,44,17,16,91,78,0.65,5.1,30,2.8,2,889
2020/1/23,0,3,海口,17,33,3,8,99,80,0.7,23,83,2.5,2,1008
2020/1/24,0,3,海口,9,17,3,7,81,53,0.6,23.3,83,3.1,2,1008
2020/1/25,0,3,海口,8,18,3,4,71,61,0.53,22.4,87,3.1,2,1006
2020/1/26,0,3,海口,11,26,3,3,91,82,0.63,15.1,89,2.1,2,1008
2020/1/27,0,6,海口,7,13,3,8,73,48,1,13.1,94,2.1,2,1009
2020/1/28,0,9,海口,12,19,3,7,61,53,1.2,14.6,81,2.5,2,1011
2020/1/29,0,9,海口,13,18,3,5,89,81,0.82,15.5,70,1.8,2,1013
2020/1/30,0,9,海口,22,26,4,5,100,86,0.72,15.7,63,2.3,2,1014
2020/1/31,0,11,海口,26,34,4,6,115,103,0.55,16.7,68,2.5,2,1013
2020/2/1,0,11,海口,20,28,4,7,126,111,0.45,19.2,72,2.6,2,1012
2020/2/2,0,13,海口,22,33,3,4,112,91,0.45,21.2,82,2.4,2,1012
2020/2/3,0,14,海口,18,31,3,5,100,79,0.47,21.3,83,2.3,2,1010
2020/2/4,0,16,海口,15,27,3,6,91,70,0.45,19.9,90,2,2,1011
2020/2/5,0,16,海口,15,29,3,5,91,81,0.53,19.4,93,2.8,2,1010
2020/2/6,0,17,海口,15,29,3,5,84,76,0.58,22.4,80,2.5,2,1009
2020/2/7,0,20,海口,10,25,3,4,87,78,0.47,21.4,89,3.3,2,1012
2020/2/8,0,21,海口,16,41,3,3,96,87,0.53,20.2,83,3,2,1014
2020/2/9,0,24,海口,12,24,3,4,95,84,0.58,18.9,80,3.5,3,1017
2020/2/10,0,25,海口,10,20,3,3,89,82,0.63,17.6,85,2.4,2,1014
2020/2/11,0,24,海口,16,23,3,4,92,76,0.65,20.6,90,2.1,2,1011
2020/2/12,0,22,海口,17,28,3,5,101,81,0.6,22.9,85,2.4,2,1009
2020/2/13,0,23,海口,13,23,4,5,82,63,0.55,23.4,85,3.3,2,1005
2020/2/14,0,24,海口,10,18,3,4,69,59,0.55,24.4,82,3.9,3,1002
2020/2/15,0,24,海口,10,21,3,4,65,53,0.47,26.4,75,3.1,2,1003
2020/2/16,0,21,海口,11,22,3,6,82,52,0.45,15.4,85,2.8,2,1012
2020/2/17,0,18,海口,6,14,3,6,65,60,0.65,15.3,65,3.6,3,1018
2020/2/18,0,17,海口,6,17,3,4,98,91,0.55,17.1,66,3,2,1017
2020/2/19,0,21,海口,13,27,5,5,110,101,0.53,20.1,81,3,2,1015
2020/2/20,0,21,海口,18,34,3,4,105,81,0.5,21.5,81,3.1,2,1015
2020/2/21,0,20,海口,17,33,3,4,95,81,0.5,20.4,85,3,2,1017
2020/2/22,0,20,海口,16,37,3,4,100,88,0.45,21.1,78,2,2,1018
2020/2/23,0,19,海口,15,30,4,5,118,108,0.45,19.7,87,2.4,2,1016
2020/2/24,0,19,海口,21,38,4,6,113,104,0.55,21.2,87,1.8,2,1012
2020/2/25,0,17,海口,24,57,4,6,109,94,0.53,22.2,88,2.1,2,1010
2020/2/26,0,10,海口,18,47,3,6,90,76,0.53,22.8,85,2.8,2,1010
2020/2/27,0,9,海口,13,28,3,5,83,65,0.47,23,84,3.1,2,1010
2020/2/28,0,8,海口,9,22,3,6,78,70,0.55,22.1,90,3.3,2,1009
2020/2/29,0,6,海口,12,34,3,5,97,79,0.47,23.8,85,2,2,1006
2020/3/1,0,4,海口,14,36,3,8,81,55,0.53,24.1,84,1.8,2,1006
2020/3/2,0,4,海口,10,21,3,9,58,37,0.45,24,81,3,2,1007
2020/3/3,0,1,海口,7,17,3,7,65,49,0.45,24.2,79,2.8,2,1008
2020/3/4,0,1,海口,9,25,3,7,77,57,0.45,21.7,89,3.3,2,1009
2020/3/5,0,1,海口,10,21,3,7,88,67,0.55,19.9,93,3.6,3,1010
2020/3/6,0,1,海口,6,16,3,8,88,72,0.57,23,88,2.8,2,1007
2020/3/7,0,1,海口,8,18,3,9,80,58,0.5,25.4,82,2.1,2,1004
2020/3/8,0,1,海口,9,19,3,10,79,58,0.47,26.9,74,2.4,2,1000
2020/3/9,0,1,海口,12,24,3,9,82,51,0.47,26.5,71,2.3,2,999
2020/3/10,0,1,海口,22,39,4,19,121,74,0.58,22.7,80,2.9,2,1005
2020/3/11,0,1,海口,16,26,4,12,100,94,0.65,23.1,82,3.1,2,1007
2020/3/12,0,1,海口,17,41,4,12,128,63,0.73,26.6,79,3.3,2,1005
2020/3/13,0,1,海口,12,23,3,8,58,32,0.43,26.6,77,1.8,2,1005
2020/3/14,0,1,海口,11,21,3,10,58,33,0.4,22.2,88,2.6,2,1009
2020/3/15,0,1,海口,9,21,3,10,97,83,0.72,22.1,86,3.4,3,1010
2020/3/16,0,1,海口,14,33,3,8,105,80,0.82,23.6,84,3.3,2,1009
2020/3/17,0,1,海口,18,39,3,9,95,82,0.75,24.1,79,3.1,2,1009
2020/3/18,0,1,海口,17,41,3,10,92,70,0.58,24.1,81,2.9,2,1006
2020/3/19,0,1,海口,17,38,3,10,86,68,0.55,24.4,85,2.1,2,1005
2020/3/20,0,1,海口,17,35,3,14,82,52,0.6,26.4,79,1.6,2,1006
2020/3/21,0,1,海口,13,28,3,12,72,44,0.6,26.4,76,3.4,3,1005
2020/3/22,0,1,海口,9,21,3,8,75,43,0.5,26.4,72,2.4,2,1005
2020/3/23,0,1,海口,10,25,3,11,91,55,0.53,25.5,81,2.1,2,1005
2020/1/21,0,1,福州,25,30,4,17,78,67,0.82,NA,NA,NA,NA,NA
2020/1/22,0,2,福州,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2020/1/23,0,5,福州,51,60,5,34,97,36,1,16.7,86,1.4,1,1010
2020/1/24,0,6,福州,51,47,4,25,92,64,1.02,14.1,95,1.5,1,1013
2020/1/25,0,13,福州,19,19,4,14,77,64,0.86,14.4,92,0.8,1,1011
2020/1/26,0,18,福州,38,40,6,11,72,63,0.72,13.7,93,2.5,2,1006
